,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
27766,Deconstructing Sgt. Pepper's Lonely Hearts Club Band,2017,Missing,Missing,Missing,Missing,Missing,Missing,"Sgt. Pepper’s Lonely Hearts Club Band is one of the foundational albums of rock &amp; roll music. Its release in 1967 ushered in a new era of musical experimentation and performance that resonated perfectly with the tumultuous and vibrant social changes of the time. It lands near the top of every list of the greatest or most important albums of all time. But even if you’re a fan, how much do you actually know about its creation?  Musician, composer, software company CEO and Beatles expert (he taught a class about the Beatles at Yale!) Scott Freiman leads the viewer through an educational journey into the creative process of the Beatles’ performances and recording sessions, their studio innovations and the history behind their music. Lifetime listeners will come away with a fresh realization of the singular genius of the four lads from Liverpool, and even new fans might find a novel way to engage with a fulfilling but extremely complex set of songs."
27767,NY77: The Coolest Year in Hell,2007,Missing,Missing,insufficient sample,2.0,Missing,Missing,"New York City, 1977 - It was a time when the city had fallen into decay, with too few jobs, money, police, schools, and social services. There was a city wide blackout with major looting, a serial killer on the loose, and the Bronx was burning. And yet out of the chaos emerged one of the most creative times any city has ever encountered."
27768,Fuglene over sundet,2016,Missing,Missing,insufficient sample,7.0,Missing,Missing,Fuglene Over Sundet is the gripping tale of the Danish Jews' escape to Sweden in October 1943.
27769,Donald Cried,2017,Missing,Missing,insufficient sample,7.0,Missing,Missing,"Returning home to working class Warwick, Rhode Island, Peter Latang encounters childhood friend Donald Treebeck for what starts as a simple favor and turns into a long van ride into two friends past."
27770,Zombies! Zombies! Zombies!,2008,Missing,Missing,Missing,Missing,Missing,Missing,"A drug experiment gone wrong produces a league of blood-thirsty zombies. It is up to a small band of exotic dancers trapped in a gentleman's club to fight back. Together they must rely on their wits and skills to survive the night, and pray that they don't become victims of the flesh-eating zombies!"
27771,Zombibi,2012,Missing,Missing,Missing,Missing,Missing,Missing,"The bizarre story takes place in Amsterdam-West, where a virus turns people into bloodthirsty zombies. Although much blood is flowing and many limbs chopped off, there is a lot to laugh at in this bizarre horror comedy."
27772,Zombie Wars,2006,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Fifty years after a world-wide zombie epidemic had begun, a small group of rebel soldiers learn that intelligent zombies have begun breeding humans for food. The soldiers plan an all-out war to rid the Earth of the flesh-eating monsters for good, as the rest of the surviving world's population struggles to survive against the zombie hordes."
27774,Zombie Pizza,2017,Missing,Missing,insufficient sample,6.0,Missing,Missing,"After losing his father, a teenage boy decides to continue the family business and deliver pizza by bicycle during the zombie apocalypse."
27775,Zombie Christ,2010,insufficient sample,2.0,Missing,Missing,Missing,Missing,Druids resurrect the partially mummified remains of Jesus. They force the zombified Christ to commit unspeakable acts as their sect prepares to rule a new age of mankind.
27776,The Stakelander,2016,insufficient sample,4.0,insufficient sample,8.0,Missing,Missing,"When his home of New Eden is destroyed by a revitalized Brotherhood and its new Vamp leader, Martin finds himself alone in the badlands of America with only the distant memory of his mentor and legendary vampire hunter, Mister, to guide him."
27777,Sufat Chol,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A Bedouin village in Northern Israel. When Jalila's husband marries a second woman, Jalila and her daughter's world is shattered, and the women are torn between their commitment to the patriarchal rules and being true to themselves."
27779,Their Finest,2017,0.7368421052631579,19.0,Missing,Missing,Missing,Missing,"During the Blitz of World War II, a female screenwriter (Gemma Arterton) works on a film celebrating England's resilience as a way to buoy a weary populace's spirits. Her efforts to dramatise the true story of two sisters (Lily Knight and Francesca Knight) who undertook their own maritime mission to rescue wounded soldiers are met with mixed feelings by a dismissive all-male staff."
27780,The Ottoman Lieutenant,2017,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Lillie, a determined American woman, ventures overseas to join Dr. Jude at a remote medical mission in the Ottoman Empire (now Turkey). However, Lillie soon finds herself at odds with Jude and the mission’s founder, Woodruff, when she falls for the titular military man, Ismail, just as the war is about to erupt."
27782,The Sense of an Ending,2017,insufficient sample,7.0,Missing,Missing,Missing,Missing,A man becomes haunted by his past and is presented with a mysterious legacy that causes him re-think his current situation in life.
27783,Personal Shopper,2016,insufficient sample,10.0,Missing,Missing,Missing,Missing,A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.
27784,La femme et le TGV,2016,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Elise Lafontaine has a secret routine. Every morning and evening for many years, she has been waving at the express train that passes her house. One fateful day, she finds a letter from the train conductor in her garden and her lonely life is turned upside down. She engages in a promising correspondence through poetic and thoughtful letters where the two anonymous writers share their worlds with each other. But Elise’s fairytale is cut short when the train line permanently detours for a shorter route to Paris. Not willing to do without her daily delight, Elise prompts a daring escape from her comfort zone and sets out to find the train conductor."
27785,Juste une question d'amour,2000,insufficient sample,2.0,insufficient sample,2.0,2,"There are two or more women in this movie, but they only talk to each other about a man","After his gay cousin dies from hepatitis, young Laurent, who lives with his best friend Carole, falls in love with Cedric, a plant scientist. He's afraid to inform his conservative parents that he is gay."
27786,Hatuna MeNiyar,2015,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Fixated on romantic fantasies, a kindly and strong-willed young woman with a mild mental disability embarks on a relationship — much to the concern of her protective mother."
27787,Window Horses,2016,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"Rosie Ming, a young Canadian poet, is invited to perform at a Poetry Festival in Shiraz, Iran, but she’d rather be in Paris. She lives at home with her over-protective Chinese grandparents and has never been anywhere by herself. Once in Iran, she finds herself in the company of poets and Persians, all who tell her stories that force her to confront her past; the Iranian father she assumed abandoned her and the nature of Poetry itself. It’s about building bridges between cultural and generational divides. It’s about being curious. Staying open. And finding your own voice through the magic of poetry.  Rosie goes on an unwitting journey of forgiveness, reconciliation, and perhaps above all, understanding, through learning about her father’s past, her own cultural identity, and her responsibility to it."
27792,Extremis,2016,Missing,Missing,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,A purely observational non-fiction film that takes viewers into the ethically murky world of end-of-life decision making in a public hospital.
27794,4.1 Miles,2016,insufficient sample,5.0,Missing,Missing,Missing,Missing,A coast guard captain on a small Greek island is suddenly charged with saving thousands of refugees from drowning at sea.
