,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
26446,The Autopsy of Jane Doe,2016,Missing,Missing,insufficient sample,6.0,1,"There are two or more women in this movie, but they don't talk to each other","Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets."
26448,Naughty @ 40,2011,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Laxminarayan Kapoor lives a wealthy lifestyle in London along with his religious wife, Maya; son Ravinder; and two nephews, Sandeep and Randeep. While the nephews have adapted themselves to the country and women, Ravinder is still a virgin at 40, and is a sleep-walker. After getting his leg pulled constantly, he asks his father to get him married, and is introduced to a statuesque beauty - who rejects him after discovering his sleep-walking disorder. His parents then get him married to Gauri, and he hopes to end his celibacy, in vain albeit, as she turns out to be child-like and naive. Frustrated, unable to get intimate he befriends a Caucasian female, Sharon, and decides to marry her. Watch what response he gets, and the impact this has on everyone."
26449,Kajraare,2010,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Kajraare is a Bollywood film, released on October 15, 2010. The film is directed by Pooja Bhatt and stars Himesh Reshammiya and Mona Laizza. Himesh plays a singer who falls in love with a bar dancer and the film centralizes on how they find true love. It is the first Hindi film to be shot in Petra, ""the eighth wonder of the world"
26450,Alleycats,2016,insufficient sample,1.0,insufficient sample,10.0,Missing,Missing,"When bike courier Chris witnesses what looks like a murder, his first instinct is to cut and run. But when his curiosity draws him back in, he's soon embroiled in a world of corruption, political power, and illegal bike racing."
26452,Satan Lives,2015,insufficient sample,5.0,Missing,Missing,Missing,Missing,"From Texas to the Vatican, Satan Lives meets with Satanists, exorcists, cult icons - believers and non-believers alike - to ask why in the age of reason the Devil remains so powerful and seductive."
26455,Uzun Hikaye,2012,Missing,Missing,Missing,Missing,Missing,Missing,A long story that started and ended at the station.
26456,The Thinning,2016,Missing,Missing,0.4666666666666667,15.0,Missing,Missing,"In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy."
26457,Team Thor,2016,insufficient sample,4.0,insufficient sample,2.0,Missing,Missing,Discover what Thor was up to during the events of Captain America: Civil War.
26458,Closet Monster,2016,insufficient sample,4.0,insufficient sample,8.0,Missing,Missing,A creative and driven teenager is desperate to escape his hometown and the haunting memories of his turbulent childhood.
26459,Those People,2015,Missing,Missing,insufficient sample,6.0,Missing,Missing,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist."
26460,Bad Santa 2,2016,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior."
26461,Within,2016,0.3333333333333333,12.0,insufficient sample,7.0,Missing,Missing,A thriller centered on a widower who moves into a seemingly perfect new home with his daughter and new wife.
26462,Dead on Campus,2014,insufficient sample,7.0,Missing,Missing,Missing,Missing,"A freshman on campus discovers that the only way to be admitted into the sorority of her dreams is to seduce a nerdy introverted guy and film it. When the sorority ""prank"" goes viral, the boy is discovered dead from apparent suicide, but his sister does not buy it. She goes under cover to expose the sororities' hidden secrets."
26463,Take Down,2016,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"Sons and daughters of international billionaires are sent to an boot camp where they are taught basic survival skills in hopes it will teach them responsibility. When they are taken hostage and taken for ransom by kidnappers, they will need to utilize every skill they learned to survive."
26464,Tchoupitoulas,2012,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A  lyrical documentary that follows three adolescent brothers as they journey through one night in New Orleans, encountering a vibrant kaleidoscope of dancers, musicians, hustlers, and revelers parading through the lamplit streets. The filmmakers fully immerse us into the New Orleans night, passing through many lively and luminous locations and introducing us to the people who make the city their home."
26467,Somnus,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"A grief stricken captain embarks on his final mission in command of an ageing cargo ship. The ship's small crew, frustrated and discontent with their lives in deep space try to complete a successful mission, but the ship has ideas of it's own. Soon, an 'accident' onboard forces a diversion to Somnus, a derelict asteroid station in a forgotten sector of the solar system. They soon discover the colony is populated by a mysterious and sinister cult, hell-bent on dark plans for Earth. The crew's hope of sanctuary on Somnus soon turns to peril, as they fight for their own survival against the colonists, and humanity's ultimate fate. Terrifying truths about the end of life on Earth soon force the captain to face up to his personal torment leading to a climatic and exciting conclusion."
26468,The Late Bloomer,2016,insufficient sample,4.0,insufficient sample,9.0,Missing,Missing,A sex therapist goes through puberty after the successful removal of a benign tumor resting against his pituitary gland. He experiences all the changes and effects of puberty over a three-week period.
26469,Ice Guardians,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"On-ice enforcers struggle to rise through the professional ranks of the world's most prestigious hockey league, only to be confronted with a new found fight for the existence of the role itself."
26470,Der Staat gegen Fritz Bauer,2015,insufficient sample,4.0,Missing,Missing,Missing,Missing,"It is the late 1950s. Flourishing under the economic miracle, Germany grows increasingly apathetic about confronting the horrors of its recent past. Nevertheless, Fritz Bauer doggedly devotes his energies to bringing the Third Reich to justice. One day Bauer receives a letter from Argentina, written by a man who is certain that his daughter is dating the son of Adolph Eichmann. Excited by the promising lead, and mistrustful of a corrupt judiciary system where Nazis still lurk, Bauer journeys to Jerusalem to seek alliance with Mossad, the Israeli secret service. To do so is treason — yet committing treason is the only way Bauer can serve his country."
26471,H.,2014,Missing,Missing,insufficient sample,2.0,1,"There are two or more women in this movie, but they don't talk to each other","H. is a modern interpretation of a classic Greek tragedy in which two women, each named Helen, live out their mirrored lives of one another in the town of Troy, NY.  The first Helen is in her 60s, lives with her husband Roy, and takes care of a small, extremely lifelike baby doll called a “Reborn Doll,” which she cares for as a living baby.  The second Helen is in her 30s, has a successful art career with her partner Alex, and is four months pregnant.  One night, something falls out of the sky and explodes over the town. In the aftermath of this event, bizarre and unexplainable things begin to happen.  Many people in the town go missing—Helen’s husband being one of them—and unnatural cloud formations begin appearing in the sky.  Meanwhile, the two Helens find themselves, and their lives spinning out of control."
