,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
10564,The Ides of March,2011,0.3333333333333333,30.0,0.35,20.0,Missing,Missing,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.
10565,Kill List,2011,insufficient sample,6.0,0.25,12.0,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness."
10566,Killer Elite,2011,Missing,Missing,Missing,Missing,0,Fewer than two women in this movie,"Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey."
10568,Bobby Fischer Against the World,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,The first documentary feature to explore the tragic and bizarre life of the late chess master Bobby Fischer.
10569,Badmaa$h Company,2010,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,Four young friends decide to work together when one of them comes up with an innovative and lucrative business plan. But their lives begin to deteriorate when their personal issues surface.
10570,The Nature of Existence,2010,Missing,Missing,Missing,Missing,Missing,Missing,"After exploring the phenomenon of TREKKIES, filmmaker Roger Nygard takes on The Nature of Existence. As he roams the globe to the source of each of the world's philosophies, religions, and belief systems, Nygard interviews spiritual leaders, scholars, scientists, artists, pizza chefs, and others who have influenced, inspired, or freaked out humanity."
10571,Bellflower,2011,insufficient sample,4.0,insufficient sample,7.0,Missing,Missing,"Two friends spend all their free time building flame-throwers and weapons of mass destruction in hopes that a global apocalypse will occur and clear the runway for their imaginary gang ""Mother Medusa""."
10572,50/50,2011,0.16666666666666666,24.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease."
10573,Clapham Junction,2007,insufficient sample,2.0,0.16666666666666666,18.0,Missing,Missing,"Set in the Clapham district of south London, England, the film is inspired by true events. The paths of several men intersect during a dramatic thirty-six hours in which their lives are changed forever."
10574,Main Street,2010,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,"From the once thriving tobacco warehouses, to the current run-down and closed shops of Five Points, a diverse group of residents and their respective life changes when outsider Gus Leroy brings something new and potentially dangerous into their quiet town."
10576,Generation P,2011,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,A chronicle of Russia's transition from communism to capitalism.
10577,Bir zamanlar Anadolu'da,2011,insufficient sample,5.0,Missing,Missing,Missing,Missing,"In the rural area around the Anatolian town of Keskin, the local prosecutor, police commissar, and doctor lead a search for a victim of a murder to whom a suspect named Kenan and his mentally challenged brother confessed. However, the search is proving more difficult than expected as Kenan is fuzzy as to the body's exact location. As the group continues looking, its members can't help but chat among themselves about both trivia and their deepest concerns in an investigation that is proving more trying than any of them expected."
10578,The Artist,2011,0.2413793103448276,29.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break."
10579,Je l'aimais,2009,Missing,Missing,insufficient sample,3.0,Missing,Missing,"One night, Pierre decides to reveal his painful secret to his daughter-in-law, who's just been abandoned by her husband. Pierre's secret is about his secret love to Mathilde, the woman he left to instead follow an easier path in life."
10581,I Want Candy,2007,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Two hopeful lads from Leatherhead trying to break into the movies stumble upon the opportunity of a lifetime. Frustrated by their arty film teacher, wannabe producer Joe and his talented but neurotic director friend Baggy head to London to sell what they know is a script made of gold."
10582,In jeder Sekunde,2008,Missing,Missing,insufficient sample,4.0,Missing,Missing,
10583,Superheroes,2011,Missing,Missing,Missing,Missing,Missing,Missing,"A journey inside the world of real life caped crusaders. From all over America, these self-proclaimed crime fighters, don masks, homemade costumes and elaborate utility belts in an attempt to bring justice to evildoers everywhere."
10590,Tierische Liebe,1996,insufficient sample,4.0,Missing,Missing,Missing,Missing,"In conurbations where hundreds of thousands live alongside one another, in the era of a highly technological society, in which communication has never played such a significant role, man has become lonely. Disappointed by his fellow human beings, he turns to animals. Dogs and other domestic animals serve him as companions, life partners, cuddly objects and bedfellows."
10591,La Neuvaine,2005,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,Two men bond as one recovers from an attack and the other deals with the impending death of his grandmother.
10593,Circumstance,2011,insufficient sample,2.0,insufficient sample,3.0,3,There are two or more women in this movie and they talk to each other about something other than a man,A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's newfound conservatism.
10594,Ticking Clock,2011,insufficient sample,10.0,Missing,Missing,Missing,Missing,"A reporter stumbles upon the journal of a murderer replete with plans to butcher specific people, and investigates on his own, finding that every trail leads to a 9-year-old orphan living in a group home."
10595,Ghost from the Machine,2010,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Wildly grief-stricken over the accidental death of his parents, young techno-geek Cody (Sasha Andreev) cobbles together an electrical device that he hopes will bring the spirits of mom and dad back from beyond the grave. But the machine's power and Cody's deepening obsession threaten the safety of his only remaining family: his younger brother, James (Max Hauser). Matt Osterman directs this ghostly sci-fi thriller that also stars Matthew Feeney."
