,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
5485,Saraband,2003,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,"The movie is a sequel to Bergman's Scenes from a Marriage (1973), where we revisit the characters of Johan and Marianne, then a married couple. After their divorce, Johan and Marianne haven't seen each other for 32 years. Marianne is still working, as a divorce lawyer. Johan is quite well off and has retired to a house in the Orsa finnmark district of Sweden. On a whim, Marianne decides to visit him. Johan's son from a previous marriage, Henrik, lives nearby in a cottage with his daughter Karin, a gifted cello player. The relationship between father and son is strained. Plot by Mattias Thuresson."
5486,Julie Johnson,2001,insufficient sample,8.0,insufficient sample,4.0,Missing,Missing,"A New Jersey housewife is dissatisfied with her everyday life because she is smarter than she or anyone else knows. While taking a computer class, Julie discovers her abilities and finds the courage to make dramatic life changes. This is a story of realizing one's potential and being willing to turn one's life upside down to take a chance on finding happiness. Claire, Julie's best friend, goes along with Julie's secret quest and eventually moves in with her. Both women are on a search to realize their dreams and come to terms with their love for each other."
5487,Wedding Crashers,2005,0.19047619047619047,21.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like."
5488,Happy Endings,2005,insufficient sample,8.0,0.42857142857142855,14.0,3,There are two or more women in this movie and they talk to each other about something other than a man,An ensemble cast telling 10 stories with intertwining characters. One story is about a father and son who are dating the same woman . Another features a woman who long ago gave her baby up for adoption but is now being blackmailed by a documentary filmmaker who claims to know the now-grown child's whereabouts.
5489,Twin Sitters,1994,insufficient sample,2.0,0.3076923076923077,13.0,Missing,Missing,"An evil business executive (played by George Lazenby), is releasing dangerous toxins and the Barbarian Brothers set out to stop his evil work."
5493,Pornografia,2003,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Two intellectuals, a writer and a director, begin to play a mysterious psychological game in a peaceful countryside manor house during the Nazi occupation."
5494,Symetria,2003,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"Dwudziestosześcioletni Łukasz, niesłusznie posądzony o napad na starszą kobietę, trafia do aresztu śledczego. Adwokat wynajęty przez matkę bezskutecznie próbuje go stamtąd wydostać. Pod wpływem dramatycznych wydarzeń w celi przejściowej Łukasz za wszelką cenę chce znaleźć się wśród grypsującej części więźniów. Świat gitów wymaga jednak przestrzegania panujących tu twardych zasad. Reżyser uzyskał zgodę Ministra Spraw Wewnętrznych na realizację zdjęć w więzieniu na Białołęce."
5495,Karol - Un uomo diventato Papa,2005,Missing,Missing,insufficient sample,4.0,Missing,Missing,"The life of the pope John-Paul II, from his youth as a writer, actor, and athlete in war-torn occupied Poland to his election as Pope at the age of 58."
5496,Un air de famille,1996,insufficient sample,4.0,insufficient sample,9.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"An upper middle-class French family celebrates a birthday in a restaurant. In one evening and during one meal, family history, tensions, collective and separate grudges, delights, and memories both clash and coalesce."
5498,Hardware,1990,0.15384615384615385,13.0,Missing,Missing,Missing,Missing,"Mark 13 is a government-built killing machine programmed with artificial intelligence, able to repair and recharge itself from any energy source. Through a series of coincidences, the cyborg's head ends up in the home of a sculptress as a bizarre Christmas present from her boyfriend. Once inside its new home, the cyborg promptly reconstructs the rest of its body using a variety of household utensils and proceeds to go on a murderous rampage."
5499,The Calcium Kid,2004,insufficient sample,4.0,Missing,Missing,Missing,Missing,"When milkman Jimmy Connelly accidentally puts Britain's contender for the World title out of action, he is propelled from amateur boxer to the world stage and announced as the replacement contender for the championship fight."
5500,Funny Ha Ha,2002,Missing,Missing,insufficient sample,3.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Unsure of what to do next, 23-year-old Marnie tries her best to navigate life after college. Still partying like there's no tomorrow, Marnie drags herself out of bed for her miserable temp job and can't decide whether she's wasting her time going after best buddy Alex, who doesn't seem to be interested."
5501,The Island,2005,0.24,25.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie."
5502,Bad News Bears,2005,insufficient sample,3.0,insufficient sample,10.0,Missing,Missing,"Morris Buttermaker is a burned-out minor league baseball player who loves to drink and can't keep his hands to himself. His long-suffering lawyer arranges for him to manage a local Little League team, and Buttermaker soon finds himself the head of a rag-tag group of misfit players. Through unconventional team-building exercises and his offbeat coaching style, Buttermaker helps his hapless Bears prepare to meet their rivals, the Yankees."
5503,The Devil's Rejects,2005,0.09523809523809523,21.0,0.36,25.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way."
5504,Last Days,2005,insufficient sample,8.0,insufficient sample,7.0,Missing,Missing,"The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours."
5505,Noviembre,2003,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"Impelled by a spirit which still preserves a patina of idealism, Alfredo arrives to Madrid with the intention to create ""a performance that is free, straight from the heart, capable of making people feel alive"". His concept of what acting should be begins beyond the stage, out in the streets face to face with the public. Outdoors, in any town square, in a park or in the city's most commercial street, Alfredo and his troupe November start the show; demons to provoke passers-by, displays of social conscience, actions taken to the extreme to put the forces of law and order on full alert. There are no limits, no censorship; only ideas which are always valid so long as the public ceases to be the public and becomes part of the show swept by surprise, fear, tears or laughter. Theater as life, life as theater… there is no longer any difference."
5506,Sky High,2005,0.24,25.0,0.4117647058823529,17.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being."
